unique_id,url_len,ip_add,website_domain,registered_domain,https,js_len,js_obf_len,server_loc,most_visitors_loc,website_exist_time,unique_users_day
732426,28,107.232.242.226,com,complete,yes,187,61,Americas,Oceania,55.28863682,84
429348,28,33.44.40.168,com,incomplete,yes,125,24,Americas,Africa,24.06042555,84
880739,40,194.234.22.12,com,complete,yes,86,35,Americas,Asia,54.43416395,224
1012838,29,56.86.166.123,com,complete,yes,244,48,Americas,Europe,52.45856478,115
237475,49,16.231.213.202,nl,complete,yes,60,86,Americas,Oceania,23.82457809,47
120110,33,48.9.29.13,co.uk,incomplete,yes,69,45,Americas,Americas,19.38327246,23
520930,29,60.123.194.233,com,incomplete,no,789,508,Asia,Asia,23.39052656,221
818095,39,90.64.189.111,com,complete,yes,216,52,Europe,Asia,113.850148,739
136300,28,106.15.31.214,com,complete,no,107,42,Asia,Oceania,265.0766364,556
696529,21,194.2.181.249,org,complete,yes,150,31,Europe,Americas,310.2616285,361
1191704,52,66.2.207.78,org,complete,yes,222,80,Americas,Europe,116.5741151,166
1198407,30,209.123.48.24,co.uk,incomplete,yes,278,41,Americas,Oceania,187.3506849,474
704881,45,69.223.117.25,edu,complete,yes,209,21,Americas,Americas,151.2358214,464
1092777,31,118.199.20.170,com.au,complete,no,95,63,Asia,Europe,278.1685371,508
364994,24,221.93.176.247,com,incomplete,yes,220,47,Asia,Europe,2.570050771,10
366674,56,147.136.128.24,com,complete,no,143,92,Americas,Oceania,18.75488903,17
659882,31,105.238.118.107,com,complete,yes,32,72,Africa,Europe,345.8988333,206
699873,22,154.205.48.108,com,complete,yes,59,75,Americas,Oceania,74.59842746,187
34170,18,4.137.162.43,com,complete,yes,172,66,Americas,Africa,91.79221516,265
826531,54,193.53.9.125,com,complete,yes,233,68,Europe,Americas,47.73935878,70
638971,43,52.104.173.110,org,complete,yes,205,56,Americas,Africa,267.7288685,168
303119,44,121.223.144.129,edu,complete,yes,33,50,Oceania,Oceania,264.9943113,969
187135,29,50.23.72.147,com,incomplete,yes,254,53,Americas,Asia,9.640877048,190
879579,22,190.120.156.102,org,incomplete,yes,118,-5,Americas,Africa,153.2784824,1007
978687,42,91.213.142.229,com,complete,yes,150,31,Europe,Africa,40.55885406,186
179749,36,68.73.241.184,com,incomplete,yes,220,41,Americas,Europe,110.394425,116
957193,35,138.18.246.89,com,complete,yes,91,32,Americas,Europe,62.37853154,479
471213,21,34.189.73.8,com,complete,yes,191,42,Americas,Americas,260.8296906,219
301584,53,93.235.147.200,co.uk,complete,yes,150,51,Europe,Asia,205.4648952,655
688180,49,65.28.49.59,com,complete,yes,116,36,Americas,Africa,155.5471375,1098
368609,24,119.8.152.155,org,complete,yes,151,93,Asia,Europe,254.095693,1421
619007,24,37.45.227.162,cn,complete,no,118,37,Europe,Oceania,2.093774069,4
365639,45,78.18.111.16,com,complete,yes,246,21,Europe,Africa,131.8527706,702
41407,27,148.56.42.90,com,complete,yes,242,33,Europe,Oceania,363.1700937,120
780746,75,170.191.239.125,gov.au,complete,yes,81,71,Americas,Oceania,73.77885269,55
669687,38,219.173.110.24,com,complete,yes,215,56,Asia,Europe,341.5746105,2525
636866,25,158.136.215.235,com,incomplete,yes,211,62,Americas,Europe,119.4526302,367
1067427,23,160.208.73.246,com,complete,yes,183,17,Americas,Oceania,166.3454342,464
871152,46,117.233.242.52,com,complete,yes,116,42,Asia,Africa,117.5280185,235
458628,49,142.27.21.185,com,complete,yes,123,42,Americas,Europe,190.9271821,699
552168,32,178.24.17.169,com,complete,yes,257,67,Europe,Asia,257.6809605,182
89432,30,7.167.75.126,com,complete,yes,101,74,Americas,Europe,209.9373049,72
867003,24,146.186.181.101,hu,complete,yes,104,26,Americas,Africa,158.1624509,309
646846,25,57.188.62.46,com,complete,no,222,-17,Oceania,Africa,59.29408137,84
988665,38,113.230.27.58,de,complete,yes,87,55,Asia,Oceania,181.8856,648
1027170,46,212.125.113.106,com,complete,yes,147,25,Europe,Africa,232.2127956,356
189891,67,202.36.121.138,com,complete,yes,178,14,Oceania,Asia,228.2107171,411
657917,40,13.63.231.234,net,complete,yes,260,3,Americas,Asia,300.5963651,1023
310474,22,170.27.17.86,com,complete,no,197,71,Americas,Americas,245.4879192,2687
511971,23,208.223.227.190,com,complete,yes,138,119,Americas,Oceania,105.3912553,284
801886,37,188.235.226.130,edu,incomplete,no,87,70,Europe,Asia,173.598194,213
475620,63,128.96.11.191,ca,complete,yes,149,49,Americas,Americas,123.8446513,149
1092106,27,201.198.47.65,org,complete,yes,148,29,Americas,Europe,48.78788429,92
944551,44,92.170.6.104,com,complete,yes,213,18,Europe,Europe,282.342592,945
1141055,35,39.16.129.99,edu,complete,yes,59,74,Asia,Americas,257.3206157,706
852812,34,199.76.181.175,org,complete,yes,99,50,Americas,Africa,44.7025671,17
622892,21,220.52.13.169,com,complete,yes,153,67,Asia,Africa,153.0446348,533
458896,27,59.227.108.91,com,complete,yes,178,74,Asia,Europe,213.2640917,307
606688,25,193.45.140.153,com,complete,yes,145,68,Europe,Asia,194.1446793,482
563496,44,155.115.72.3,org,complete,no,211,39,Americas,Oceania,317.8531844,6715
577887,35,203.20.154.133,com,incomplete,no,111,-2,Asia,Asia,265.3985608,420
349312,45,217.177.91.175,org,complete,yes,193,32,Europe,Asia,143.0480795,942
694737,23,204.18.144.76,lv,complete,yes,238,58,Asia,Asia,3.201788488,12
148673,109,93.213.69.141,edu,complete,yes,161,48,Europe,Asia,217.6331633,1791
61539,43,163.113.181.23,com,complete,no,155,94,Europe,Oceania,181.2427043,512
1075776,63,207.73.138.187,com,complete,yes,234,2,Americas,Asia,157.459107,1115
940819,55,144.26.167.189,edu,complete,yes,129,28,Americas,Oceania,261.4292352,1055
856681,46,219.237.177.96,com,incomplete,yes,120,22,Asia,Asia,283.697356,325
799673,25,87.133.89.213,com,complete,yes,75,7,Europe,Oceania,239.5741517,725
117170,34,82.167.2.220,com,complete,yes,258,44,Asia,Oceania,326.8579688,1814
242242,20,149.94.34.79,com,complete,yes,123,79,Americas,Oceania,323.7471215,594
1118066,26,133.218.69.167,com,complete,yes,106,4,Asia,Americas,54.850278,23
562231,30,78.137.4.59,com,complete,yes,249,85,Europe,Asia,206.8267069,472
399225,33,107.32.154.214,com,incomplete,yes,113,31,Americas,Asia,27.33364827,76
39687,56,33.164.95.33,com,complete,yes,215,43,Americas,Europe,121.8019006,82
427880,57,188.104.100.108,com,complete,yes,100,112,Europe,Europe,241.1079333,853
1128341,36,222.146.40.193,com,complete,yes,268,74,Asia,Africa,208.7299986,516
1675,50,93.102.52.113,com,complete,yes,106,26,Europe,Americas,132.4920732,773
1082335,28,209.159.49.63,co.za,complete,yes,99,71,Americas,Europe,7.616665115,16
75639,47,201.162.138.138,no,complete,yes,77,74,Americas,Oceania,216.1239273,545
1075472,42,181.7.142.203,com,complete,yes,127,29,Americas,Americas,207.0367238,501
298116,31,179.248.81.81,com,complete,yes,207,73,Americas,Americas,202.6709368,501
886203,28,123.150.240.117,com,complete,yes,105,41,Asia,Americas,71.96483306,203
545021,30,166.77.178.39,com,complete,yes,264,74,Americas,Oceania,61.23583191,225
386401,37,117.78.184.65,de,complete,yes,97,108,Asia,Asia,276.1772012,611
15456,23,205.206.138.195,com,complete,yes,128,37,Americas,Asia,248.6704631,424
521346,25,84.67.195.198,com,complete,yes,123,48,Europe,Europe,248.2312101,86
335168,23,51.74.135.249,com,complete,yes,148,99,Americas,Africa,64.87927597,341
140235,77,201.79.19.26,com,complete,yes,188,64,Americas,Europe,44.54703011,90
94313,51,168.165.191.90,edu,incomplete,yes,238,95,Americas,Americas,0.262966529,6
179636,35,160.69.118.101,edu.sg,incomplete,yes,59,41,Americas,Europe,264.7545562,93
574833,34,45.4.217.102,com.au,complete,yes,256,61,Americas,Americas,246.5627751,249
253703,57,45.14.222.82,com,complete,yes,192,19,Europe,Oceania,212.375613,281
430154,80,12.66.33.203,edu,incomplete,yes,116,60,Americas,Oceania,70.80294398,48
35313,24,213.237.57.93,com,complete,yes,123,92,Europe,Americas,268.3738855,255
390106,35,36.207.200.17,com,complete,no,160,34,Asia,Americas,327.1159896,680
945076,26,3.140.149.136,com,complete,yes,225,60,Americas,Europe,30.50535594,56
359853,38,148.159.76.132,com,incomplete,no,611,362,Americas,Europe,118.332212,1547
110921,29,52.163.56.3,co.uk,complete,yes,170,12,Asia,Americas,168.081302,328
74155,24,202.188.7.72,com,incomplete,no,95,88,Asia,Americas,251.0294345,995
765355,32,38.1.201.66,com,incomplete,yes,111,52,Americas,Europe,148.6690968,82
917669,36,55.163.86.16,com,complete,yes,235,80,Americas,Americas,224.3330496,473
37344,35,175.224.177.99,com,complete,yes,159,17,Asia,Oceania,203.338982,1088
414781,47,126.2.72.165,com,incomplete,yes,203,45,Asia,Oceania,337.189364,636
1047454,28,43.165.85.176,com,complete,yes,181,88,Asia,Americas,96.10220001,719
46472,64,4.246.46.138,org,incomplete,yes,60,23,Americas,Europe,356.8005111,1101
81983,31,59.144.8.205,com,complete,yes,174,31,Asia,Europe,328.4881596,110
154253,53,140.161.111.93,com,complete,yes,175,7,Americas,Asia,26.11563136,105
574755,50,114.70.190.226,net,incomplete,yes,215,38,Asia,Americas,167.8640671,52
385836,45,13.135.124.249,ca,complete,no,40,9,Americas,Africa,132.1925701,73
17468,28,198.13.202.103,com,complete,yes,234,17,Americas,Asia,74.85195389,141
320104,21,153.166.19.53,it,complete,yes,140,70,Asia,Oceania,192.0160366,136
426624,29,223.197.38.58,com,complete,yes,201,42,Asia,Africa,355.7672282,164
805708,22,90.130.71.63,com,complete,yes,104,56,Europe,Asia,190.4184856,120
255937,29,75.16.109.68,com,incomplete,yes,257,26,Americas,Europe,149.8437835,120
597274,28,15.128.90.168,com,complete,yes,152,11,Americas,Africa,174.2641812,68
1194746,31,63.9.162.146,com,complete,yes,227,37,Americas,Asia,258.110397,150
927129,28,112.50.101.78,com,complete,yes,202,27,Asia,Oceania,320.9374775,2488
868702,48,84.83.59.92,com,complete,yes,122,72,Europe,Asia,36.98050975,72
131246,21,124.4.16.177,com,complete,yes,199,14,Asia,Oceania,101.2713301,1409
46185,62,15.246.52.241,org,complete,yes,219,66,Americas,Americas,363.8809964,597
242377,25,169.145.222.1,com,complete,yes,224,58,Americas,Africa,98.75690789,241
958833,29,129.100.104.229,co.uk,complete,no,187,98,Americas,Asia,119.5035021,476
291090,27,219.13.249.202,com,complete,yes,101,64,Asia,Europe,208.0043318,350
950666,41,142.16.103.109,com,complete,yes,129,26,Americas,Oceania,115.8097496,641
664677,59,176.20.180.85,com,complete,yes,148,93,Europe,Asia,322.4114115,656
1088255,29,66.96.162.205,com,complete,yes,217,58,Americas,Oceania,207.0811325,1695
580871,33,122.164.245.59,co.uk,complete,yes,185,47,Asia,Europe,234.5115314,136
895375,20,101.85.182.235,ca,complete,yes,67,4,Asia,Oceania,135.1806712,221
1191832,39,221.55.64.123,com,incomplete,yes,206,78,Asia,Asia,178.8519764,163
1119244,29,201.132.186.204,us,incomplete,yes,108,50,Americas,Europe,285.3724624,298
1166180,47,81.197.91.91,edu,complete,no,272,85,Europe,Oceania,234.5615499,418
946224,17,88.133.223.128,com,complete,no,134,46,Europe,Asia,171.6806357,331
640832,39,70.178.70.29,com,complete,yes,210,43,Americas,Africa,52.72634824,18
994462,44,208.128.154.89,com,complete,yes,121,89,Americas,Europe,304.8527719,1229
1139761,33,152.174.65.36,com,complete,yes,184,34,Americas,Europe,160.7537861,703
318297,37,213.236.70.151,info,complete,yes,97,69,Europe,Asia,267.5889738,236
593986,34,155.79.84.231,ca,incomplete,yes,171,35,Americas,Africa,65.93585738,401
82682,38,32.82.37.33,be,complete,yes,104,40,Americas,Americas,109.0639224,232
634788,28,222.243.138.55,com,complete,yes,81,70,Asia,Americas,240.3974825,279
710127,24,126.37.29.82,com,complete,yes,227,80,Asia,Africa,71.21363635,1720
462298,30,169.48.45.54,it,complete,yes,104,58,Europe,Africa,354.2508885,536
426054,29,21.80.201.60,gov,complete,yes,196,57,Americas,Americas,311.5704366,1033
861863,38,86.4.205.48,com,complete,yes,115,31,Europe,Europe,224.9356731,83
747150,39,188.67.163.79,com,incomplete,yes,292,43,Europe,Asia,2.258187042,5
890782,33,22.57.199.107,com,complete,yes,122,35,Americas,Africa,251.0342454,462
244384,28,122.232.130.233,com,incomplete,no,156,50,Asia,Americas,32.31802322,144
1052025,48,51.79.26.36,com,incomplete,no,718,374,Americas,Oceania,137.206586,261
343457,35,118.130.14.99,edu,complete,yes,205,27,Asia,Asia,162.2479867,358
566927,24,24.65.125.133,com,complete,no,283,119,Americas,Africa,47.2703144,8
417262,20,38.174.159.154,ca,complete,no,178,53,Americas,Americas,131.2723735,282
1070972,26,152.181.206.51,co.uk,complete,yes,-26,49,Americas,Americas,204.9223046,305
1095848,27,88.235.176.245,org,incomplete,yes,174,28,Asia,Oceania,19.31326807,13
463750,38,161.43.134.160,com,complete,yes,189,21,Oceania,Africa,69.34554457,196
78662,37,50.225.211.238,com,incomplete,yes,68,36,Americas,Americas,342.6814355,2796
960647,26,139.47.173.213,com,complete,yes,213,60,Europe,Asia,208.5212253,1268
92137,31,94.147.96.201,com,complete,yes,187,37,Europe,Americas,338.6018572,463
174227,25,75.212.128.32,com,complete,yes,195,48,Americas,Oceania,153.7605891,210
288630,23,68.37.76.88,com,complete,yes,129,72,Americas,Asia,19.98268818,35
645956,31,7.195.191.1,com,complete,yes,217,35,Americas,Oceania,200.7966369,121
808114,31,23.128.208.109,com,complete,yes,112,87,Americas,Africa,312.9166548,3744
562744,31,197.237.185.36,com,complete,yes,177,55,Africa,Africa,311.4541636,872
257893,45,51.155.175.74,org,complete,yes,82,97,Europe,Oceania,12.54800376,18
333946,27,213.149.30.175,com,incomplete,no,278,3,Europe,Americas,95.03544901,46
246179,29,151.137.54.130,com,incomplete,yes,137,74,Americas,Asia,201.6843628,818
750230,31,3.179.21.112,com,incomplete,yes,40,17,Americas,Europe,173.3456077,68
140466,54,83.65.132.162,com,complete,no,224,46,Europe,Africa,161.1378141,141
51640,23,19.100.154.66,com,incomplete,no,125,101,Americas,Oceania,349.885614,599
377291,97,88.240.206.222,com,incomplete,yes,130,65,Asia,Europe,31.86679651,32
1018619,60,173.124.104.50,com,incomplete,no,449,353,Americas,Oceania,236.8999883,1619
142217,20,59.130.75.74,org,complete,no,210,70,Asia,Asia,310.4895375,485
907073,32,132.148.92.135,com,incomplete,yes,217,81,Americas,Americas,87.77862989,236
347884,39,131.81.49.90,net,complete,yes,238,64,Americas,Oceania,41.87080237,126
493754,51,69.39.29.193,com,complete,yes,111,60,Americas,Oceania,181.2422099,54
528984,25,151.178.100.111,net,complete,yes,223,38,Oceania,Africa,7.464897725,15
612812,42,43.94.153.22,org,incomplete,yes,122,94,Asia,Oceania,357.0985513,5784
816192,31,147.65.84.51,com,complete,yes,161,15,Americas,Asia,164.7617413,240
833045,41,162.94.19.229,co.uk,incomplete,yes,163,86,Americas,Oceania,219.9255475,118
917699,40,1.22.82.56,com,complete,yes,214,57,Asia,Oceania,75.94273491,85
1135289,32,110.97.231.38,com,incomplete,yes,162,27,Asia,Americas,308.3235324,412
706897,32,216.165.31.151,com,complete,no,199,47,Americas,Oceania,121.4297665,140
430499,50,126.18.204.237,co.uk,complete,yes,152,33,Asia,Europe,214.5973429,452
437488,37,45.249.140.105,net.nz,complete,yes,211,16,Asia,Asia,249.3487398,477
702244,22,219.162.232.150,org,complete,no,185,24,Asia,Africa,158.0536101,619
1122877,36,200.142.132.144,com,complete,no,137,82,Americas,Oceania,16.15466923,13
543025,50,98.63.219.200,edu,complete,yes,229,55,Americas,Americas,198.3576864,131
615874,33,99.130.25.144,org,incomplete,yes,84,18,Americas,Americas,195.4116343,393
349760,34,74.143.167.49,com,incomplete,yes,234,56,Americas,Americas,163.0672197,455
322454,27,59.143.90.244,edu.au,complete,yes,141,31,Asia,Americas,199.7079705,156
826040,55,116.230.197.106,com,incomplete,yes,170,73,Asia,Africa,31.96687772,331
825357,32,150.30.120.199,com,incomplete,yes,82,48,Asia,Africa,156.7072401,274
1070044,31,23.76.194.62,com,complete,yes,88,111,Americas,Oceania,4.807944848,140
166478,45,189.159.243.107,com,incomplete,yes,205,38,Americas,Asia,158.2246029,194
182359,19,216.183.52.186,com,incomplete,yes,165,22,Americas,Americas,129.4709119,207
369595,22,149.38.183.68,com,complete,yes,159,42,Americas,Oceania,246.8632984,468
1160980,26,123.248.107.106,org,complete,yes,154,80,Asia,Asia,111.814369,108
174309,24,30.158.218.152,com,incomplete,yes,109,25,Americas,Asia,183.3386012,314
257198,54,180.97.12.12,com,complete,yes,46,34,Asia,Europe,150.7650742,400
197903,35,137.133.176.65,com,complete,yes,128,34,Europe,Oceania,221.673457,623
103162,29,80.46.126.175,com,incomplete,yes,31,85,Europe,Oceania,15.07057851,48
745520,49,218.52.51.122,org,complete,yes,149,47,Asia,Oceania,64.14122863,34
908016,55,130.149.126.140,com,complete,yes,243,53,Europe,Europe,4.777666104,21
537760,36,144.228.110.86,com,complete,no,137,68,Americas,Europe,270.3330694,525
1181247,27,30.129.52.43,com,complete,yes,90,47,Americas,Oceania,320.7281271,789
931187,34,140.63.20.222,com,complete,no,173,56,Americas,Americas,151.0750809,169
527380,46,120.104.213.71,com,incomplete,no,428,329,Asia,Europe,32.9116906,258
263341,35,177.157.110.69,gov.tw,complete,yes,190,51,Americas,Asia,13.34663333,13
853678,20,99.176.98.21,ca,complete,yes,169,48,Americas,Americas,106.0698951,1065
583667,30,211.22.124.77,org,complete,yes,97,55,Asia,Africa,157.9209954,843
380498,47,12.233.113.204,com,complete,yes,98,78,Americas,Africa,133.3171159,764
691092,33,96.195.63.13,co.uk,complete,yes,140,39,Americas,Asia,183.6627501,90
930638,62,3.217.87.13,co.uk,complete,yes,214,16,Americas,Asia,91.73996443,87
102641,46,222.104.224.95,org,complete,yes,90,66,Asia,Europe,110.8266519,91
372481,66,26.9.125.151,ac.uk,complete,no,220,58,Americas,Europe,183.1340807,697
221230,65,28.225.240.29,com,complete,yes,158,101,Americas,Oceania,7.171370733,26
102438,56,128.230.207.145,com,complete,yes,120,34,Americas,Oceania,318.4758478,2958
103609,25,65.121.11.236,com,complete,yes,99,86,Americas,Africa,178.3678796,214
1197446,25,44.77.123.77,gr,complete,yes,43,32,Americas,Americas,273.6072762,238
673892,38,3.54.189.85,com,complete,yes,165,28,Americas,Europe,53.43570068,64
664000,25,98.82.98.199,com,complete,yes,178,62,Americas,Europe,351.865674,61
1193891,36,91.193.159.108,com,complete,no,75,19,Europe,Europe,216.3590944,193
650929,23,144.145.49.107,com,incomplete,yes,215,74,Europe,Asia,218.2902749,350
780869,26,158.44.82.61,com,complete,yes,124,72,Asia,Africa,148.2939127,173
609245,24,107.205.68.198,edu,complete,yes,206,71,Americas,Africa,324.0563796,800
1092765,20,146.118.223.76,net,complete,yes,117,43,Oceania,Asia,8.554748178,7
424498,44,43.246.231.245,com,incomplete,yes,246,56,Asia,Asia,1.700532652,4
432962,43,149.243.218.85,com,complete,yes,169,71,Europe,Oceania,32.28629297,38
676304,64,195.49.169.156,net,complete,yes,216,63,Europe,Asia,304.9093322,347
242485,36,123.210.16.30,nl,complete,yes,207,62,Oceania,Oceania,261.284351,811
263177,36,123.134.78.6,org,incomplete,yes,190,48,Asia,Oceania,229.9969969,588
720913,30,33.249.227.201,com,incomplete,no,130,85,Americas,Europe,90.72227983,334
352588,27,99.120.42.77,com,complete,no,130,88,Americas,Africa,154.5719983,96
