unique_id,url_len,ip_add,website_domain,registered_domain,https,js_len,js_obf_len,server_loc,most_visitors_loc,website_exist_time,unique_users_day,label
1077482,93,104.178.134.68,com,complete,yes,269,49,Americas,Americas,242.5904394,755,good
1196889,43,78.180.45.77,com,complete,yes,96,92,Asia,Americas,184.3596596,202,good
200019,27,77.165.21.24,blogspot.com,complete,no,54,29,Europe,Africa,161.7585189,1037,good
259957,27,13.108.102.197,co.uk,incomplete,yes,173,46,Americas,Europe,139.674089,170,good
373513,30,108.65.133.109,ca,incomplete,yes,228,34,Americas,Oceania,266.3372869,696,good
428011,25,212.57.1.59,com,complete,yes,170,18,Asia,Americas,212.3759757,238,good
6135,26,82.45.2.99,com,complete,yes,296,44,Europe,Europe,190.0382497,671,good
468721,25,32.222.101.52,org,complete,yes,85,21,Americas,Oceania,146.2071813,1107,good
1012309,55,110.150.32.102,org,complete,yes,173,48,Oceania,Africa,101.6707306,237,good
633015,29,62.124.107.203,com,complete,no,182,35,Europe,Asia,305.4433365,1736,good
1069374,41,16.241.229.238,edu,complete,yes,255,61,Americas,Oceania,329.477647,99,good
651953,47,105.152.101.8,com,complete,yes,245,63,Africa,Americas,34.49642032,7,good
841293,31,40.204.56.123,org,complete,yes,146,74,Americas,Europe,17.72657668,38,good
26318,29,181.98.118.35,co.uk,incomplete,yes,123,70,Americas,Asia,111.5223752,54,good
133596,25,130.98.196.146,org,complete,yes,164,44,Europe,Americas,306.432032,417,good
723425,38,43.48.117.223,com,complete,yes,216,44,Asia,Africa,273.7785809,484,good
155825,37,211.83.77.132,edu,incomplete,no,121,40,Asia,Oceania,345.5974099,1122,good
1048315,31,77.3.209.190,net,complete,yes,30,67,Europe,Africa,98.28927831,40,good
749873,24,42.237.193.94,net,complete,yes,134,28,Asia,Africa,8.086615329,50,good
422248,27,107.93.28.150,com,incomplete,yes,120,54,Americas,Asia,115.6840053,336,good
214778,37,26.166.61.134,org,incomplete,yes,168,29,Americas,Asia,298.8177055,4474,good
118586,34,217.148.234.176,com,complete,yes,212,16,Europe,Oceania,79.05033636,229,good
966743,35,187.28.84.170,com,complete,yes,171,21,Americas,Europe,224.2320236,144,good
134943,52,168.179.230.231,com,complete,yes,134,53,Americas,Americas,238.1220305,270,good
1084958,27,12.114.34.70,com,complete,yes,134,80,Americas,Americas,150.2335702,900,good
132839,48,99.9.19.155,com,incomplete,yes,168,44,Americas,Africa,147.5367063,37,good
737142,26,67.195.135.75,com,complete,yes,138,15,Americas,Asia,195.8380838,393,good
122537,37,210.120.158.213,com,incomplete,no,224,74,Asia,Asia,211.1461317,464,good
184063,30,42.163.93.58,com,incomplete,no,399,283,Asia,Oceania,47.04198761,146,bad
18339,40,212.3.89.144,com,complete,yes,124,93,Europe,Asia,112.7545935,98,good
1011523,38,48.186.211.226,co.uk,complete,yes,231,34,Americas,Asia,56.4590498,72,good
222584,33,47.27.91.93,com,complete,yes,114,86,Americas,Asia,166.6381321,347,good
634141,25,181.153.35.38,com,complete,yes,222,47,Americas,Asia,236.6540849,64,good
1152357,26,15.18.28.19,com,complete,yes,176,76,Americas,Americas,301.5804958,844,good
1089293,21,5.126.16.157,net,complete,yes,233,45,Asia,Oceania,77.15509933,52,good
85252,42,21.128.159.228,com,complete,yes,104,58,Americas,Europe,147.1025467,707,good
918442,57,9.98.111.146,com,complete,no,149,102,Americas,Asia,36.62762523,30,good
1000911,45,121.68.14.164,co.uk,incomplete,yes,209,35,Asia,Americas,5.229825769,40,good
113778,25,68.1.96.227,dk,complete,yes,262,33,Americas,Asia,146.6206705,368,good
600038,24,204.173.182.145,com,complete,yes,232,50,Americas,Asia,51.42771229,454,good
565690,36,185.218.141.170,com,complete,no,237,38,Europe,Europe,240.2969492,284,good
153214,53,100.225.246.73,com,complete,yes,269,53,Americas,Africa,158.5482353,398,good
490347,24,134.210.247.78,com,complete,yes,140,43,Americas,Africa,145.3489739,506,good
509490,19,136.83.41.91,org,complete,yes,238,43,Americas,Europe,301.1532926,1150,good
1176885,80,128.102.159.33,net,complete,yes,40,58,Americas,Americas,43.14563105,203,good
1125119,41,182.41.55.194,edu,complete,yes,120,-13,Asia,Americas,174.1961925,195,good
501788,21,52.118.200.37,com,complete,yes,96,64,Americas,Europe,100.6420319,45,good
318187,28,153.160.87.162,org,complete,yes,129,54,Asia,Oceania,323.5344392,729,good
995491,26,59.204.232.188,com,complete,no,218,75,Asia,Europe,98.37608829,342,good
698889,30,2.229.247.216,com,complete,no,166,68,Europe,Asia,147.0597688,199,good
95978,27,180.158.8.166,com,complete,yes,95,59,Asia,Europe,356.6776357,1469,good
186352,40,63.49.174.239,com,complete,yes,181,34,Americas,Oceania,180.4714236,157,good
329952,21,16.220.145.131,com,complete,no,58,27,Americas,Americas,189.2730681,432,good
632101,48,217.231.129.27,nic.in,incomplete,yes,262,77,Europe,Americas,66.11406856,12,good
344858,48,132.130.19.108,org,incomplete,no,106,99,Americas,Africa,241.1847556,738,good
949921,26,157.84.85.83,com,incomplete,no,219,29,Europe,Europe,69.46839575,855,good
560984,42,87.116.26.209,com,complete,yes,211,53,Europe,Americas,103.242628,45,good
1051182,60,160.25.82.230,com,complete,yes,180,48,Americas,Americas,323.0041473,1205,good
52565,36,168.234.191.83,com,incomplete,yes,132,56,Americas,Oceania,296.8374355,787,good
208316,20,96.180.123.206,net,complete,yes,102,2,Americas,Africa,40.38580093,75,good
1087761,63,42.160.12.91,org,complete,yes,189,109,Asia,Asia,285.4806782,8,good
1062993,29,170.38.195.240,com,complete,no,104,64,Asia,Oceania,53.35391346,117,good
1075985,37,42.14.178.220,com,complete,yes,121,41,Asia,Asia,56.78073096,132,good
997330,23,156.39.184.21,com,complete,yes,111,52,Americas,Europe,279.3130409,1665,good
977717,26,222.21.166.161,com,complete,yes,83,93,Asia,Oceania,72.09357367,17,good
87885,29,122.79.156.215,com,incomplete,no,103,97,Asia,Europe,144.0563326,218,good
829257,34,47.155.132.36,co.uk,complete,no,129,79,Americas,Asia,55.33504384,125,good
909969,33,80.201.50.219,ac.uk,complete,yes,206,23,Europe,Europe,244.3937218,562,good
136419,28,197.232.199.119,com,complete,yes,127,108,Africa,Africa,94.2859738,1532,good
394204,31,90.164.18.179,com,complete,yes,154,35,Europe,Oceania,275.1685159,534,good
235502,28,95.120.245.151,com,complete,yes,164,66,Europe,Asia,233.4904974,24,good
463334,25,117.164.188.233,net,complete,yes,187,100,Asia,Asia,246.8258792,801,good
102180,26,71.175.221.176,com,complete,yes,195,83,Americas,Africa,97.01850622,267,good
655160,28,160.226.58.120,ca,complete,yes,240,53,Africa,Oceania,159.8913587,446,good
626819,25,79.178.78.11,com,incomplete,yes,101,74,Asia,Asia,110.8633023,134,good
358934,24,197.111.123.197,com,complete,yes,187,60,Africa,Americas,220.9156085,1955,good
957975,21,41.124.101.173,com,complete,yes,119,52,Africa,Oceania,3.903351789,10,good
1162100,30,113.155.42.84,com,complete,yes,60,64,Asia,Asia,334.1886346,849,good
835855,32,204.107.88.133,net,complete,no,195,10,Americas,Europe,298.9960406,97,good
118894,41,137.82.25.17,co.uk,incomplete,yes,94,20,Americas,Oceania,183.359763,355,good
597887,38,123.226.130.144,net,complete,yes,115,70,Asia,Oceania,256.2755792,452,good
730231,23,22.169.243.112,com,incomplete,no,96,52,Americas,Europe,328.1228928,972,good
934816,34,118.6.244.27,com,complete,no,219,12,Asia,Asia,80.42822066,68,good
301742,33,199.86.124.168,co.uk,complete,yes,237,20,Americas,Africa,188.681396,23,good
364379,46,223.108.7.166,cl,complete,no,103,33,Asia,Oceania,88.54294486,1312,good
482133,33,50.226.207.243,com,complete,yes,210,103,Americas,Oceania,60.67647021,227,good
300412,29,148.162.73.37,com,complete,yes,136,44,Americas,Americas,111.73821,105,good
1129012,19,177.92.210.54,org,incomplete,no,196,71,Americas,Americas,316.299846,141,good
829794,33,62.159.185.238,net,complete,yes,104,50,Europe,Americas,150.380683,203,good
446426,23,80.178.4.8,com,complete,yes,65,74,Asia,Americas,290.5355194,667,good
990513,52,168.98.71.67,edu,complete,no,124,83,Americas,Europe,241.7004537,767,good
463693,42,220.30.71.193,org,complete,yes,188,50,Asia,Asia,275.6939187,527,good
50888,39,114.228.199.247,org,complete,yes,118,66,Asia,Americas,19.14269594,85,good
736530,23,19.15.138.133,com,incomplete,yes,148,69,Americas,Americas,51.30861159,154,good
873933,42,97.170.57.128,org,complete,yes,203,52,Americas,Americas,86.45496265,214,good
160218,27,31.245.227.147,com,incomplete,no,800,425,Europe,Americas,18.87247746,8,bad
569338,36,134.175.66.93,com,complete,no,173,56,Asia,Americas,234.5842437,309,good
681992,23,167.225.108.53,com,incomplete,yes,2,30,Americas,Europe,309.2428065,500,good
4489,51,28.115.77.210,com,complete,yes,125,58,Americas,Africa,315.6388313,359,good
765761,21,136.78.34.151,org,complete,yes,148,23,Americas,Asia,154.9775194,371,good
287136,29,28.51.165.66,com,complete,yes,236,63,Americas,Americas,109.4293837,480,good
819331,21,219.216.140.129,com,incomplete,yes,177,53,Asia,Asia,284.6897049,572,good
1154454,61,115.191.69.134,com,complete,yes,194,44,Asia,Oceania,182.9159451,512,good
480867,35,219.124.126.45,org,complete,yes,192,72,Asia,Europe,37.83480118,69,good
1016930,48,82.103.98.60,com,complete,yes,98,77,Europe,Oceania,103.6670143,271,good
571703,27,188.23.117.156,com,complete,yes,118,62,Europe,Asia,173.43421,231,good
633955,33,100.62.203.109,com,complete,yes,94,25,Americas,Europe,85.03477364,277,good
959203,20,85.103.201.180,li,complete,yes,170,16,Asia,Americas,194.4493622,230,good
883287,67,16.29.94.58,com,complete,yes,80,76,Americas,Asia,148.9592542,152,good
195671,29,156.160.229.48,nl,incomplete,yes,160,71,Africa,Europe,203.4980779,443,good
585408,23,221.151.102.51,org,complete,yes,87,40,Asia,Oceania,161.0005207,217,good
34691,55,97.122.57.21,com,complete,yes,220,71,Americas,Africa,345.1552473,306,good
181627,40,218.233.52.205,co.uk,complete,no,184,53,Asia,Europe,170.3994914,271,good
444376,27,211.31.182.145,com,complete,no,110,58,Oceania,Africa,54.298872,75,good
992984,28,197.209.31.4,com,complete,yes,191,50,Africa,Oceania,338.3650499,472,good
647279,26,112.39.224.35,edu,complete,yes,94,96,Asia,Oceania,8.024374495,13,good
616611,25,179.21.218.104,com,complete,yes,113,51,Americas,Asia,301.1231106,3951,good
676577,33,63.11.11.235,it,complete,yes,114,16,Americas,Americas,219.7098637,299,good
1014850,39,15.14.56.249,fr,incomplete,yes,166,33,Americas,Africa,157.7741353,151,good
517798,26,183.180.230.161,com,complete,no,155,67,Asia,Africa,113.6979697,153,good
1033000,40,196.209.246.67,net,complete,yes,229,43,Africa,Africa,320.2092049,844,good
16104,26,193.1.234.11,com,complete,yes,219,56,Europe,Europe,324.6046738,20,good
176295,36,82.185.100.175,ac.uk,complete,no,203,33,Europe,Americas,41.34187858,112,good
1013803,33,25.23.131.72,com,complete,yes,134,6,Europe,Oceania,202.7189604,592,good
252740,33,58.71.102.136,net,complete,yes,81,-3,Asia,Oceania,188.8725341,315,good
171852,63,138.196.1.28,com,incomplete,no,464,352,Americas,Asia,178.0586211,2118,bad
59977,59,15.120.119.49,com,complete,yes,172,63,Americas,Europe,22.94376698,59,good
529371,32,110.156.52.110,com,incomplete,yes,126,38,Asia,Americas,59.70339413,360,good
409606,40,8.209.236.24,com,complete,yes,124,46,Asia,Asia,47.96701743,122,good
626251,53,204.38.3.239,com,incomplete,yes,147,32,Americas,Oceania,203.8959395,178,good
280942,64,195.114.99.94,edu,complete,yes,225,12,Europe,Africa,66.77627003,168,good
159626,35,20.246.189.189,org.uk,incomplete,no,728,622,Americas,Americas,307.0182055,898,bad
121105,22,69.164.130.210,com,incomplete,yes,126,65,Americas,Europe,19.15035343,29,good
653726,63,177.78.30.151,edu,complete,yes,176,35,Americas,Africa,252.7609278,44,good
868620,47,28.189.65.185,org,complete,yes,124,20,Americas,Africa,75.06447516,158,good
1124395,30,181.228.244.136,edu,complete,no,173,45,Americas,Oceania,109.7312297,61,good
69198,60,1.174.238.52,com,complete,yes,159,76,Asia,Oceania,44.99839603,868,good
261532,33,169.65.227.222,com,complete,yes,151,93,Americas,Asia,85.07359829,210,good
70863,29,26.14.154.188,com,complete,yes,103,67,Americas,Oceania,134.9982768,465,good
1163160,74,72.21.212.221,com,complete,yes,69,46,Americas,Americas,206.0840267,434,good
50364,35,35.28.188.169,com,complete,yes,105,40,Americas,Europe,193.4685333,285,good
833985,32,111.36.89.199,org,complete,yes,139,17,Asia,Africa,17.89956718,23,good
447755,28,96.100.207.164,com,complete,yes,148,61,Americas,Europe,273.3624313,492,good
709270,49,7.198.50.1,com,complete,no,119,34,Americas,Asia,199.8591555,358,good
364172,63,138.137.148.80,com,complete,no,144,48,Americas,Africa,348.2742434,395,good
424444,30,89.75.24.128,com.au,incomplete,no,97,46,Europe,Oceania,243.5953902,72,good
291556,31,110.79.33.121,co.uk,incomplete,yes,204,44,Asia,Oceania,307.6108884,178,good
524426,27,114.147.44.5,net,complete,yes,165,36,Asia,Africa,30.21306035,111,good
515230,38,73.123.249.122,com,complete,yes,218,18,Americas,Americas,234.5813864,546,good
505035,24,219.180.231.182,com,complete,yes,226,79,Asia,Africa,229.753506,3750,good
5579,22,209.231.101.59,com,complete,yes,226,46,Americas,Asia,121.3526656,210,good
890803,29,71.63.37.189,com,complete,yes,260,90,Americas,Americas,159.7703228,175,good
729834,29,197.95.35.98,com,incomplete,yes,66,96,Africa,Asia,208.5762182,190,good
588407,41,22.214.39.82,com,complete,yes,131,16,Americas,Africa,337.8520371,1346,good
1163710,24,74.139.143.177,com,complete,yes,234,82,Americas,Africa,276.6947557,16,good
781981,26,184.96.160.37,edu,incomplete,yes,144,64,Americas,Asia,200.1994111,176,good
570934,31,122.202.78.228,edu,complete,yes,124,62,Oceania,Americas,273.0761792,205,good
175851,27,76.101.214.188,co.nz,complete,yes,70,19,Americas,Oceania,343.3928185,1675,good
520121,29,55.199.92.115,com,complete,yes,195,59,Americas,Europe,247.5610293,821,good
248504,25,138.249.149.191,ru,complete,no,135,36,Europe,Oceania,333.7575792,63,good
1072500,25,165.48.249.166,com,complete,yes,115,127,Americas,Americas,318.3379981,357,good
443486,31,9.58.210.228,org.uk,complete,yes,103,54,Americas,Asia,37.82063873,454,good
15088,25,5.106.163.223,com,complete,yes,224,68,Asia,Africa,323.0669742,951,good
507205,44,86.149.168.3,com,incomplete,yes,75,81,Europe,Europe,52.34203133,47,good
817137,28,50.234.9.121,com,complete,yes,145,31,Americas,Europe,336.4903996,270,good
977521,46,131.154.164.212,edu,incomplete,no,206,35,Europe,Europe,354.0570744,63,good
706614,59,38.62.139.137,spb.ru,complete,yes,168,85,Americas,Oceania,29.91059985,53,good
1100363,39,32.215.78.183,org,complete,yes,139,24,Americas,Asia,351.7334264,796,good
965929,26,196.6.22.77,net,complete,no,180,50,Africa,Africa,233.7232544,348,good
120152,23,120.59.204.149,com,complete,yes,179,56,Asia,Oceania,156.324248,28,good
147414,28,67.201.191.51,edu,complete,no,173,31,Americas,Asia,87.30692503,58,good
1092742,26,161.235.119.123,com,complete,yes,212,11,Americas,Oceania,318.6529761,468,good
1169944,36,35.150.190.61,com,complete,yes,193,64,Americas,Europe,165.2579468,142,good
231157,61,95.212.111.19,com,complete,yes,95,32,Asia,Africa,48.94260859,81,good
414099,27,155.171.122.224,com,complete,no,185,73,Americas,Africa,343.0464108,6320,good
497712,34,131.84.64.204,com,complete,yes,242,19,Americas,Oceania,290.5784539,779,good
260282,52,32.174.69.207,co.za,complete,yes,194,75,Americas,Asia,316.7901745,1826,good
289112,61,6.76.158.74,com,complete,yes,265,51,Americas,Asia,130.4817861,1078,good
988235,21,144.161.194.108,com,complete,no,261,26,Americas,Oceania,98.02217497,279,good
826891,28,150.97.169.159,co.uk,complete,yes,239,32,Asia,Americas,127.7479435,57,good
318828,35,205.86.81.195,com,complete,yes,170,74,Americas,Americas,329.1836673,489,good
403273,45,16.119.22.138,edu,complete,no,149,64,Americas,Europe,362.3980909,2888,good
925774,57,30.62.151.124,com,incomplete,yes,146,5,Americas,Americas,191.3037061,293,good
1023979,35,188.139.165.35,com,incomplete,yes,206,62,Asia,Africa,130.2977466,1185,good
1111736,27,6.245.103.199,edu,complete,yes,209,71,Americas,Africa,292.8728907,20,good
8119,44,99.182.218.106,com,complete,no,104,22,Americas,Asia,141.1926602,70,good
801189,25,164.31.62.100,com,complete,no,144,54,Europe,Africa,19.78206353,5,good
836129,33,25.162.223.19,com,complete,no,247,37,Europe,Africa,268.7326379,287,good
1165839,24,33.21.45.90,com,complete,yes,221,35,Americas,Americas,281.1288524,486,good
1182935,23,176.184.106.41,com,complete,yes,160,55,Europe,Africa,362.0226184,759,good
92853,23,115.95.221.166,ac.il,complete,yes,27,68,Asia,Europe,85.81159601,103,good
526244,32,199.109.70.130,biz,incomplete,yes,71,48,Americas,Asia,325.8187095,36,good
1112436,34,102.85.68.188,com,complete,yes,125,96,Africa,Asia,277.009659,3365,good
715427,29,136.112.150.113,com,incomplete,yes,191,96,Americas,Europe,207.989151,204,good
503606,29,97.63.11.114,com,incomplete,yes,136,32,Americas,Oceania,237.5395229,95,good
853143,64,101.244.85.5,com,incomplete,yes,111,57,Asia,Europe,23.62382206,60,good
1080344,36,163.50.100.245,com,complete,yes,246,31,Asia,Asia,318.0389834,404,good
617653,27,78.19.13.233,com,complete,yes,142,72,Europe,Europe,238.266012,1315,good
554282,42,205.234.232.56,org,complete,yes,154,26,Americas,Americas,104.7413356,124,good
1054803,36,6.232.217.44,com,complete,yes,137,27,Americas,Europe,185.3424154,124,good
412854,28,116.171.246.36,com,incomplete,yes,138,3,Asia,Asia,325.7269212,917,good
1055357,20,42.33.233.24,com,complete,yes,160,107,Asia,Africa,44.17017966,98,good
714951,26,219.17.20.224,com,incomplete,yes,72,30,Asia,Asia,160.2780235,2564,good
607391,37,197.179.227.240,com,complete,no,137,90,Africa,Asia,316.425936,263,good
201405,34,18.236.82.142,com,complete,yes,95,55,Americas,Americas,94.13598698,55,good
246771,28,71.150.29.223,com,complete,no,194,55,Americas,Europe,279.0688952,3084,good
1191222,32,151.12.53.225,com,complete,yes,182,10,Europe,Asia,26.39797907,65,good
920035,24,49.17.106.188,com,complete,yes,187,64,Asia,Americas,288.4021147,1595,good
872841,66,204.215.146.56,com,complete,no,174,71,Americas,Asia,325.3154323,1258,good
142234,28,180.57.198.245,org,complete,yes,161,57,Asia,Africa,327.4785546,890,good
965095,67,27.156.5.168,it,complete,no,187,24,Asia,Oceania,34.53062299,155,good
409624,27,41.140.213.80,com.au,complete,yes,-21,74,Africa,Europe,325.9674137,979,good
540418,23,36.2.249.234,com,complete,yes,18,29,Asia,Asia,331.1984504,217,good
208959,37,122.152.21.170,com,complete,yes,197,27,Asia,Europe,335.0702904,78,good
885734,27,217.200.157.72,com,complete,yes,185,20,Europe,Europe,127.7567217,716,good
455523,40,202.101.3.102,edu,incomplete,yes,208,58,Asia,Asia,26.65165728,9,good
